hs_code,description,version
69072314,"ceramic, wall tile, glazed; large other than of subheading 690730 & 690740 in a square the side of which is
less than 7 cm and water absorption coeficient by weight exceeding 10%",2022
69072391,"flag and paving,hearth/wall tile; unglazed other than of subheading 690730 & 690740 in a square the side of which is = 7 cm and water absorption coeficient bby weight exceeding 10%",2022
69072392,"ceramic, wall tile, unglazed; large other than of subheading 690730 & 690740 in a square the side of
which is = 7 cm and water absorption coeficient by weight exceeding 10%",2022
69072393,"flag and paving,hearth/wall tile; glazed other than of subheading 690730 & 690740 in a square the side of which is = 7 cm and water absorption coeficient bby weight exceeding 10%",2022
69072394,"ceramic, wall tile, glazed; large other than of subheading 690730 & 690740 in a square the side of which is
= 7 cm and water absorption coeficient by weight exceeding 10%",2022
69073011,"mosaic cubes and the like, other than subheading 690740; unglazed, having the largest face of which is
capable of being enclosed in a square the side of which is less than 7 cm",2022
69073019,"mosaic cubes and the like, other than subheading 690740; unglazed, having the largest face of which is
capable of being enclosed in a square the side of which is 7 cm or more",2022
69073091,"mosaic cubes and the like, other than subheading 690740, glazed; having the largest face of which is
capable of being enclosed in a square the side of which is less than 7 cm",2022
69073099,"mosaic cubes and the like, other than subheading 690740, glazed; lhaving the largest face of which is
capable of being enclosed in a square the side of which is 7 cm or more",2022
69074010,finishing ceramics of a kind used for lining grinding mills; unglazed,2022
69074021,"finishing ceramics of other articles,having largest surface area visible after mounting is not exceeding 49
cm2; unglazed",2022
69074022,"finishing ceramics of other articles,having largest surface area visible after mounting is not exceeding 49
cm2; glazed",2022
69074091,"finishing ceramics of other articles,having largest surface area visible after mounting is more than 49 cm2;
unglazed",2022
69074092,"finishing ceramics of other articles,having largest surface area visible after mounting is more than 49 cm2;
glazed",2022
69091100,"ceramic of porcelain or china for laboratory, chemical other technical use",2022
69091200,"article having a hardness equivalent to 9 or more on the mohs scale for laboratory, chemical other
technical use",2022
69091900,"ceramic wares for laboratory, chemical or other technical uses, other than articles having a hardness
equivalent to 9 or more on the mohs scale or of porcelain or china",2022
69099000,"ceramic wares; pots, jars and similar articles of a kind used for the conveyance or packing of goods and
ceramic troughs, tubs and similar receptacles used in agriculture",2022
69101000,"ceramic sinks, wash basins, wash basin, of porcelain or china",2022
69109000,"ceramic sinks, wash basins, wash basin, other than of porcelain or china",2022
69111000,"tableware and kitchenware, of porclain or china",2022
69119000,"other household articles and toilet articles, of porcelain or china",2022
69120000,"ceramic tableware, kitchenware, other household articles and toilet articles, other than of porcelain or
china",2022
69131010,"ornamental cigarette box and ashtray, of porcelain or china",2022
69131090,"statuettes and other ornamental ceramic articles, of porcelain or china; other than ornamental cigarette
boxes and ashtrays",2022
69139010,"ornamental cigarette box and ashtray, other than of porcelain or china",2022
69139090,"statuettes and other ornamental ceramic articles, other than of porcelain or china; other than ornamental
cigarette boxes and ashtrays",2022
69141000,"other ceramic articles, of porcelain or china",2022
69149000,"other ceramic articles, other than of porcelain or china",2022
70010000,"cullet and other waste and scrap of glass, excluding glass from cathode-ray tubes or other activated glass
of heading 8549; glass in the mass",2022
70021000,glass in balls,2022
70022000,glass in rods,2022
70023110,fused quartz or fused silica of a kind used to manufacture vacuum tubes,2022
70023190,fused quartz or fused silica of a kind used to other than manufacture vacuum tubes,2022
70023210,"tube of other glass having a linear coefficient of expansion not exceeding 5 x 10-6 per kelvin within a
temperature range of 0 oc to 300 oc of a kind used to manufacture vacuum tubes",2022
70023230,borosilicate glass tubes of a kind used to manufacture phial/ampoules having a linear coefficient of expansion not exceeding 5x10-6 per kelvin within a temperature range of 0 oc to 300 oc,2022
70023240,"glass in tubes, unworked, having a linear coefficient of expansion < 5x10-6 per kelvin w/ temperature range of 0 oc to 300 oc; of clear neutral borosilicate glass,w/ diameter = 3mm but < 22mm",2022
70023290,"glass in tubes, unworked, having a linear coefficient of expansion not exceeding 5 x 10-6 per kelvin within a temperature range of 0 oc to 300 oc, other than those of hs 70023210 - 70023240",2022
70023910,"glass in tubes, unworked, of a kind used to manufacture vacuum tubes",2022
70023920,"glass in tubes, unworked, of clear neutral borosilicate glass, with a diameter of 3 mm or more but not more
than 22 mm",2022
70023990,"glass in tubes, unworked, n.e.c. in heading 7002",2022
70031210,"cast and rolled glass in non-wired sheet; colourd; opacified; flashed reflecting or non layer; optical glass,
not optically worked",2022
70031220,"cast & rolled glass in non-wired sheet; colourd; opacified; flashed reflecting or non layer; other than optical glass; in squares or rectangular shape, whether or not one or more corners have been cut",2022
70031290,"cast & rolled glass in non-wired sheet; colourd; opacified; flashed reflecting or non layer; other than
optical glass; other than in squares or rectangular shape",2022
70031910,"cast and rolled glass in non-wired sheet; not coloured, opacified, flashed reflecting or non layer; optical
glass, not optically worked",2022
70031920,"cast & rolled glass in non-wired sheet; not coloured, opacified, flashed reflecting/ non layer; other than optical glass; in squares/rectangular shape, whether or not one or more corners have been cut",2022
70031990,"cast & rolled glass in non-wired sheet; not coloured, opacified, flashed reflecting/ non layer; other than
optical glass; other than in squares or rectangular shape",2022
70032010,"cast glass and rolled glass in wired sheets; in squares or rectangular shape, whether or not one or more
corners have been cut",2022
70032090,cast glass and rolled glass in wired sheets; other than in squares or rectangular shape,2022
70033010,"cast glass and rolled glass in profiles; in squares or rectangular shape, whether or not one or more corners
have been cut",2022
70033090,cast glass and rolled glass in profiles; other than in squares or rectangular shape,2022
70042010,"optical glass, not optically worked; coloured throughout the mass (body tinted), opacified, flashed or
having an absorbent, reflecting or non-reflecting layer",2022
70042020,"optical glass in squares or rectangular shape, whether or not one/more corners have been cut; coloured, opacified, flashed or having an absorbent, reflecting or non-reflecting layer; optically worked",2022
70042090,"optical glass ; coloured throughout, opacified, flashed or having an absorbent, reflecting or non-reflecting
layer; optically work; other than in squares or rectangular shape",2022
70049010,"optical glass, not optically worked; not coloured throughout the mass (body tinted), opacified, flashed or
having an absorbent, reflecting or non-reflecting layer",2022
70049020,"optical glass in squares or rectangular shape, whether or not one/more corners have been cut; not coloured, opacified, flashed /having an absorbent, reflecting/non-reflecting layer; optically worked",2022
70049090,"optical glass; not coloured throughout, opacified, flashed or having an absorbent, reflecting or non- reflecting layer; optically work; other than in squares or rectangular shape",2022
70051010,"optical float glass, not optically worked, having an absorbent, reflecting or non- reflecting layer",2022
70051090,"non-wired glass, having an absorbent, reflecting or non- reflecting layer; other than optical float glass, not
optically worked",2022
70052110,"optical float glass, not optically worked; coloured throughout, opacified, flashed or merely surface ground;
not having an absorbent, reflecting or non- reflecting layer",2022
70052120,"other non-wired glass, opticallty worked in profile shape; coloured throughout, opacified, flashed or merely surface ground; not having an absorbent, reflecting or non- reflecting layer",2022
70052190,"other non-wired glass; coloured throughout, opacified, flashed or merely surface ground; not having an
absorbent, reflecting or non- reflecting layer",2022
70052910,"optical float glass, not optically worked; not coloured throughout, opacified, flashed or merely surface
ground; not having an absorbent, reflecting or non- reflecting layer",2022
70052920,"other non-wired glass, optically worked in profile shape; not coloured throughout, opacified, flashed or merely surface ground; not having an absorbent, reflecting or non- reflecting layer",2022
70052990,"other non-wired glass; not coloured throughout, opacified, flashed or merely surface ground; not having an
absorbent, reflecting or non- reflecting layer",2022
70053010,"wired glass in squares or rectangular shape, whether or not one or more corners have been cut",2022
70053090,"wired glass, other than in squares or rectangular shape, whether or not one or more corners have been cut",2022
70060010,"optical glass, not optically worked",2022
70060090,"glass of heading 7003, 7004 or 7005, bent, edge-worked, engraved, drilled, enamelled or otherwise
worked, but not framed or fitted with other materials; other than optical glass",2022
70071110,toughened (tempered) safety glass suitable for vehicles of chapter 87,2022
70071120,"toughened (tempered) safety glass suitable for aircraft, spacecraft of chapter 88",2022
70071190,toughened (tempered) safety glass suitable other than of chapter 87 and 88,2022
70071910,toughened (tempered) safety glass suitable for machine of heading 8429 or 8430,2022
70071990,toughened (tempered) safety glass suitable for other machinery,2022
70072110,laminated safety glass suitable for vehicles of chapter 87,2022
70072120,"laminated safety glass suitable for aircraft, spacecraft of chapter 88",2022
70072190,toughened (tempered) safety glass suitable other than of chapter 87 and 88,2022
70072910,laminated safety glass suitable for machine of heading 8429 or 8430,2022
70072990,laminated safety glass suitable for other machinery,2022
70080000,multiple-walled insulating units of glass,2022
70091000,rear-view mirrors for vehicles,2022
70099100,unframed glass mirrors,2022
70099200,framed glass mirrors,2022
70101000,ampoules of glass,2022
70102000,"stoppers, lids and other closures of glass",2022
70109010,carboys and demijohns of glass,2022
70109040,"bottles and phials, of a kind used for antibiotics, serums and other injectable liquids; bottles of a kind
used for intravenous fluids",2022
70109091,"flasks, jars, pots, and other containers, of glass, of a kind used for the conveyance or packing of goods;
preserving jars of glass; of a capacity exceeding 1 l",2022
70109099,"flasks, jars, pots, and other containers, of glass, of a kind used for the conveyance or packing of goods;
preserving jars of glass; of a capacity not exceeding 1 l",2022
70111010,glass envelops for electric lighting; stems,2022
70111090,glass envelops for electric lighting; other than stems,2022
70112000,glass envelops for cathode-ray tubes,2022
70119000,"glass envelopes (including bulbs and tubes), open, and glass parts thereof, without fittings; other than in
subheading 701110 - 701112",2022
70131000,"glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes (other than
that of heading 7010 or 7018), of glass-ceramic",2022
70132200,"stemware drinking glasses, other than glass ceramics; of lead crystal",2022
70132800,"stemware drinking glasses, other than of glass ceramics; other than of lead crystal",2022
70133300,"drinking glasses, other than glass ceramics; of lead crystal",2022
70133700,"drinking glasses, other than of glass ceramics; other than of lead crystal",2022
70134100,"glassware of a kind used for table (other than drinking glasses) or kitchen purposes, other than glass
ceramics; of lead crystal",2022
70134200,"glassware of a kind used for table (oth than drinking glasses)/kitchen purposes, oth than glass ceramics; of glass, linear coefficient of expansion = 5 x 10-6 per kelvin, temperature of 0 oc to 300 oc",2022
70134900,"glassware of a kind used for table (other than drinking glasses) or kitchen purposes, other than of glass-
ceramics; other than those in hs 70134100 - 70134200",2022
70139100,"glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes; other than
those of subheading 701310 - 701349; of lead crystal",2022
70139900,"glassware of a kind used for table, kitchen, toilet, office, indoor decoration or similar purposes; other than
those of subheading 701310 - 701349; other than of lead crystal",2022
70140010,"signalling glassware and optical elements of glass (other than those of heading 7015), not optically
worked, of a kind suitable for use in motor vehicles",2022
70140090,"signalling glassware and optical elements of glass (other than those of heading 7015), not optically
worked, other than of a kind suitable for use in motor vehicles",2022
70151000,glasses for corrective spectacles,2022
70159010,clock or watch glasses,2022
70159090,"glasses for non-corrective spectacles, curved, bent, hollowed or the like, not optically worked; hollow
glass spheres and their segments, for the manufacture of such glasses",2022
70161000,"glass cubes and other glass smallwares, whether or not on a backing, for mosaics or similar decorative
purposes",2022
70169000,"paving blocks,slabs,bricks,squares,tiles&oth articles of pressed glass,whether/not wired,for building purposes;leaded lights;multicellular/foam glass in blocks,panels,plates,shells/similar forms",2022
70171010,"quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for
production of semiconductor wafers",2022
70171090,"laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated; of other fused
silica",2022
70172000,"laboratory, hygienic/pharmaceutical glassware,whether/not graduated/calibrated; of oth glass having a linear coefficient of expansion = 5 x 10-6 per kelvin within a temperature range of 0 oc to 300 oc",2022
70179000,"laboratory, hygienic or pharmaceutical glassware, whether or not graduated or calibrated; n.e.c. in
heading 7017",2022
70181010,glass beads,2022
70181090,"imitation pearls, imitation precious or semi-precious stonesand similar glass smallwares",2022
70182000,glass microspheres not exceeding 1 mm in diameter,2022
70189010,glass eyes other than prosthetic articles,2022
70189090,"statuettes and other ornaments of lamp- worked glass, other than imitation jewellery",2022
70191100,chopped strands of a length of not more than 50 mm,2022
70191200,rovings,2022
70191300,"other yarn, slivers",2022
70191400,mechanically bonded mats,2022
70191500,chemically bonded mats,2022
70191900,"glass fibres and articles thereof; slivers, rovings, yarn and chopped strands and mats thereof, other than in
subheading 701911 to 701915",2022
70196100,closed woven fabrics of rovings; mechanically bonded fabrics,2022
70196200,other closed fabrics of rovings; mechanically bonded fabrics,2022
70196300,"closed woven fabrics, plain weave, of yarns, not coated or laminated; mechanically bonded fabrics",2022
70196400,"closed woven fabrics, plain weave, of yarns, coated or laminated; mechanically bonded fabrics",2022
70196500,open woven fabrics of a width not exceeding 30 cm; mechanically bonded fabrics,2022
70196600,open woven fabrics of a width exceeding 30 cm; mechanically bonded fabrics,2022
70196900,"glass fibres and articles thereof; mechanically bonded fabrics, other than those of subheading 701961 -
701966",2022
70197100,veils (thin sheets); chemically bonded fabrics,2022
70197200,other closed fabrics; chemically bonded fabrics,2022
70197300,other open fabrics; chemically bonded fabrics,2022
70198010,glass wool,2022
70198020,articles of glass wool,2022
70199020,glass fibres; blinds,2022
70199030,"glass fibre, excluding glass wool",2022
70199040,asphalt or coal-tar impregnated glass fibre outerwrap of a kind used for pipelines,2022
70199050,woven fabrics of rovings,2022
70199090,glass fibres and articles thereof; other than those of hs 70191100 - 70199050,2022
70200011,"glass moulds, of a kind used for the manufacture of acrylic goods",2022
70200019,"glass moulds, of a kind other than used for the manufacture of acrylic goods",2022
70200020,"quartz reactor tubes and holders designed for insertion into diffusion and oxidation furnaces for
production of semiconductor wafers",2022
70200030,glass inners for vacuum flasks or other vacuum vessels,2022
70200040,evacuated tubes for solar energy collectors,2022
70200090,other articles of glass; n.e.c in heading 7020,2022
71011000,natural pearls,2022
71012100,unworked cultured pearls,2022
71012200,worked cultured pearls,2022
71021000,"diamonds, unsorted",2022
71022100,"industrial diamond, unworked or simply sawn, cleaved or bruted",2022
71022900,"industrial diamond, worked",2022
71023100,"non-industrial diamond, unworked or simply sawn, cleaved or bruted",2022
71023900,"non-industrial diamond, worked",2022
71031010,"rubies, unworked or simply sawn or roughly shaped",2022
71031020,"jade (nephrite and jadeite), unworked or simply sawn or roughly shaped",2022
71031090,"precious stones (other than diamonds) and semi-precious stones, unworked or simply sawn or roughly
shaped; other than rubies or jade",2022
71039110,"rubies, worked",2022
71039190,"sapphires and emeralds, worked",2022
71039900,"precious stones (other than diamonds) and semi-precious stones, worked; other than rubies, sapphires
and emeralds",2022
71041010,"piezo-electric quartz, unworked",2022
71041020,"piezo-electric quartz, worked",2022
71042100,"synthetic or reconstructed diamonds, unworked or simply sawn or roughly shaped",2022
71042900,"synthetic or reconstructed precious or semi-precious stones, other than diamonds, unworked or simply
sawn or roughly shaped",2022
71049100,"synthetic or reconstructed diamonds, worked",2022
71049900,"synthetic or reconstructed precious or semi-precious stones, other than diamonds, worked",2022
71051000,dust and powder of diamonds,2022
71059000,"dust and powder of natural or synthetic precious or semi- precious stones, other than of diamonds",2022
71061000,silver in powder form,2022
71069100,"silver, unwrought",2022
71069200,silver in semi-manufactured form,2022
71070000,"base metals clad with silver, not further worked than semi- manufactured",2022
71081100,non-monetary gold powder,2022
71081210,"non-monetary gold in unwrought forms; in lumps, ingots or cast bars",2022
71081290,"non-monetary gold in unwrought forms; other than in lumps, ingots or cast bars",2022
71081300,non-monetary gold powder in semi-manufactured forms,2022
71082000,monetary gold,2022
71090000,"base metals or silver, clad with gold, not further worked than semi-manufactured",2022
71101110,"platinum, unwrought or in powder form; in lumps, ingots, cast bars or in powder form",2022
71101190,"platinum, unwrought or in powder form; other than in lumps, ingots, cast bars or in powder form",2022
71101900,platinum in semi-manufactured forms,2022
71102110,"palladium, unwrought or in powder form; in lumps, ingots, cast bars or in powder form",2022
71102190,"palladium, unwrought or in powder form; other than in lumps, ingots, cast bars or in powder form",2022
71102900,palladium in semi-manufactured forms,2022
71103110,"rhodium, unwrought or in powder form; in lumps, ingots, cast bars or in powder form",2022
71103190,"rhodium, unwrought or in powder form; other than in lumps, ingots, cast bars or in powder form",2022
71103900,rhodium in semi-manufactured forms,2022
71104110,"iridium, osmium and ruthenium, unwrought or in powder form; in lumps, ingots, cast bars or in powder
form",2022
71104190,"iridium, osmium and ruthenium, unwrought or in powder form; other than in lumps, ingots, cast bars or in
powder form",2022
71104900,"iridium, osmium and ruthenium in semi-manufactured forms",2022
71110010,"silver or gold, clad with platinum, not further worked than semi-manufactured",2022
71110090,"base metals, other than silver or gold, clad with platinum, not further worked than semi-manufactured",2022
71123000,ash containing precious metal or precious metal compounds,2022
71129100,"waste and scrap of gold, including metal clad with gold but excluding sweepings containing other precious
metals",2022
71129200,"waste and scrap of platinum, including metal clad with platinum but excluding sweepings containing other
precious metals",2022
71129910,"waste and scrap of silver, including metal clad with silver but excluding sweepings containing other
precious metals",2022
71129990,"waste & scrap of precius metal (oth than of gold, platinum, silver);waste&scrap containing precious metal/metal compounds,principally for the recovery of precious metal oth than goods of heading 8549",2022
71131110,"part of silver jewellery, whether or not plated or clad with precious metal",2022
71131190,"articles of silver jewellery other than its parts, whether or not plated or clad with precious metal",2022
71131910,"part of other precious metal jewellery (other than of silver), whether or not plated or clad with precious
metal",2022
71131990,"articles of other precious metal jewellery (other than its parts), other than of silver, whether or not plated
or clad with precious metal",2022
71132010,"part of base metal jewellery, clad with precious metal",2022
71132090,"articles of base metal jewellery, other than its parts, clad with precious metal",2022
71141100,"articles of silversmiths' wares and parts there of, whether or not plated or clad with other precious metal",2022
71141900,"articles of goldsmiths' wares and parts there of, whether or not plated or clad with other precious metal",2022
71142000,"articles of base metal wares and parts there of, clad with precious metal",2022
71151000,"catalysts in the form of wire cloth or grill, of platinum",2022
71159010,other articles of gold or silver,2022
71159020,other articles of metal clad with gold or silver,2022
71159090,"other articles of precious metal or of metal clad with precious metal; other than catalysts in the form of wire cloth/grill, of platinum; other than of gold/silver, or of metal clad with gold/ silver",2022
71161000,articles of natural or cultured pearl,2022
71162000,"articles of precious or semi-precious stones (natural, synthetic or reconstructed)",2022
71171110,"imitation jewellery of base metal, whether or not plated with precious metal; parts of cuff-links and studs",2022
71171190,"imitation jewellery of base metal, whether or not plated with precious metal; cuff-links and studs; other
than its parts",2022
71171910,"imitation jewellery of base metal, whether or not plated with precious metal; other than cuff-links and
studs; bangles",2022
71171920,"imitation jewellery of base metal, whether or not plated with precious metal; other than cuff-links and
studs; other than bangles",2022
71171990,"part of imitation jewellery of base metal, whetheror not plated with precious metal; other than parts of cuff-
links and studs",2022
71179010,imitation jewellery; other than of base metal; bangles,2022
71179020,imitation jewellery; other than of base metal; other than bangles,2022
71179094,"parts of imitation jewelry;wholly of plastics,glass,wood,worked tortoise
shell,ivory,bone,horn,coral,mother-of-pearl,oth animal carving material,worked vegetable/mineral carving material/of porcelain",2022
71179099,"part of imitation jewellery, other than of base metal; other than those of hs 71179094",2022
71181010,"silver coin, not being legal tender",2022
71181090,"coin (other than gold coin), not being legal tender; other than silver coin",2022
71189010,"gold coin, whether or not legal tender",2022
71189020,"silver coin, being legal tender",2022
71189090,"coin, whether or not legal tender; other than gold coin or silver coin",2022
72011000,"pig iron and spiegeleisen in pig, block or oth primary form, nonalloy pig iron weight not exceeding than
0.5% phosphorus",2022
72012000,"pig iron and spiegeleisen in pig, block or oth primary form, nonalloy pig iron weight exceeding than 0.5%
phosphorus",2022
72015000,alloy pig iron; spiegeleisen,2022
72021100,ferro-manganese containing by weight more than 2 % carbon,2022
72021900,ferro-manganese containing by weight not more than 2 % carbon,2022
72022100,ferro- silicon containing by weight more than 55 % silicon,2022
72022900,ferro-silicon containing by weight not more than 55% silicon,2022
72023000,ferro-silico-manganese,2022
72024100,ferro-chromium containing by weight more than 4% carbon,2022
72024900,ferro-chromium containing by weight not more than 4% carbon,2022
72025000,ferro-silico-chromium,2022
72026000,ferro-nickel,2022
72027000,ferro-molybdenum,2022
72028000,ferro-tungsten and ferro-silico-tungsten,2022
72029100,ferro-titanium and ferro-silico-titanium,2022
72029200,ferro-vanadium,2022
72029300,ferro-niobium,2022
72029900,ferro-alloys; n.e.c. in heading 7202,2022
72031000,"ferrous products obtained by direct reduction of iron ore, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99.94 %, in lumps, pellets or similar forms",2022
72039000,"ferrous products obtained by other spongy ferrous products, in lumps, pellets or similar forms; iron having a minimum purity by weight of 99.94 %, in lumps, pellets or similar forms",2022
72041000,waste and scrap of cast iron,2022
72042100,waste and scrap of alloy steel; of stainless steel,2022
72042900,"waste and scrap, of alloy steel; other than of stainless steel",2022
72043000,waste and scrap of tinned iron or steel,2022
72044100,"waste and scrap of iron or steel; turning, shaving, chip, milling waste, sawdust, filing, trimming and
stamping, whether or not in bundle",2022
72044900,"waste and scrap of iron or steel; other than turning, shaving, chip, milling waste, sawdust, filing, trimming
and stamping, whether or not in bundle",2022
72045000,remelting scrap ingots of iron or steel,2022
72051000,"granules, of pig iron, spiegeleisen, iron or steel",2022
72052100,powders of alloy steel,2022
72052900,"powders, of pig iron, spiegeleisen, iron or steel; other than of alloy steel",2022
72061010,"iron and non-alloy steel in ingots or other primary forms other than iron heading of 7203, containing by
weight more than 06% of carbon",2022
72061090,"iron and non-alloy steel in ingots or other primary forms other than iron heading of 7203, containing by
weight not more than 06% of carbon",2022
72069000,"iron and non-alloy steel in primary forms other than iron heading of 7203, other than ingot",2022
72071100,"semi-finished products of iron or non-alloy steel; containing by weight < 0.25 % of carbon; of rectangular (including square) cross-section, the width measuring less than twice the thickness",2022
72071210,"semi-finished products of iron or non-alloy steel slabs; containing by weight < 0.25% of carbon; of rectangular (other than square) cross-section, the width measuring less than twice the thickness",2022
72071290,"semi-finished products of iron/non-alloy steel oth than slabs; containing by weight < 0.25% of carbon;of rectangular (other than square) cross-section,the width measuring less than twice the thickness",2022
72071900,"semi-finished products of iron or non-alloy steel; containing by weight < 0.25 % of carbon; other than of
rectangular cross-section, the width measuring less than twice the thickness",2022
72072010,"semi-finished products of iron or non-alloy steel slabs; containing by weight = 0.25 % but < 0.6 % of
carbon",2022
72072021,"blocks roughly shaped by forging; sheet bars, not slabs; containing by weight = 0.25 % but < 0.6 % of
carbon",2022
72072029,"other than blocks roughly shaped by forging; sheet bars, not slabs; containing by weight = 0.25 % but < 0.6
% of carbon",2022
72072091,semi-finished products of iron or non-alloy steel slabs; containing by weight = 0.6 % of carbon,2022
72072092,"blocks roughly shaped by forging; sheet bars, not slabs; containing by weight = 0.6 % of carbon",2022
72072099,"other than blocks roughly shaped by forging; sheet bars, not slabs; containing by weight = 0.6 % of carbon",2022
72081000,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; not further worked than hot-
rolled, with patterns in relief, not clad, plated or coated",2022
72082500,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; of a thickness = 4.75 mm; not
further worked than hot-rolled, pickled, not clad, plated or coated",2022
72082600,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; of a thickness = 3 mm but <
4.75 mm; not further worked than hot-rolled, pickled, not clad, plated or coated",2022
72082711,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600mm; of a thickness < 2mm; containing carbon = 0.6%; not further worked than hot-rolled, pickled, not clad, plated or coated",2022
72082719,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600mm; of a thickness < 2mm; containing carbon < 0.6%; not further worked than hot-rolled, pickled, not clad, plated or coated",2022
72082791,"flat-rolled products of iron/non-alloy steel in coils, of a width = 600mm; of a thickness = 2mm but < 3mm; containing carbon = 0.6%; not further worked than hot-rolled,pickled,not clad,plated/coated",2022
72082799,"flat-rolled products of iron/non-alloy steel in coils, of a width = 600mm; of a thickness = 2mm but < 3mm; containing carbon < 0.6%; not further worked than hot-rolled,pickled,not clad,plated/coated",2022
72083600,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; of a thickness > 10 mm; not
further worked than hot-rolled, not clad, plated or coated",2022
72083700,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; of a thickness = 4.75 mm but =
10 mm; not further worked than hot-rolled, not clad, plated or coated",2022
72083800,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; of a thickness = 3 mm but <
4.75 mm; not further worked than hot-rolled, not clad, plated or coated",2022
72083910,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; of a thickness = 0.17mm; containing carbon < 0.6%; not further worked than hot-rolled, not clad, plated/coated",2022
72083920,"flat-rolled products of iron/non-alloy steel in coils, of a width = 600 mm; of a thickness > 0.17mm but = 1,5mm; containing carbon < 0.6%; not further worked than hot-rolled, not clad,plated/coated",2022
72083930,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; of a thickness = 1,5mm; containing carbon = 0.6%; not further worked than hot-rolled, not clad, plated or coated",2022
72083940,"flat-rolled products of iron/non-alloy steel in coils,of a width= 600mm but= 1,250mm; of a thickness>2mm but<3mm; max tensile strength 550mpa; not further worked than hot-rolled,not
clad,plated/coated",2022
72083990,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600mm; of a thickness > 1,5mm but < 3mm; containing carbon = 0.6%; not further worked than hot-rolled, not clad, plated/coated",2022
72084000,"flat-rolled products of iron or non-alloy steel in coils, of a width = 600 mm; not in coils, not further worked
than hot-rolled, with patterns in relief, plated or coated",2022
72085100,"flat-rolled products of iron or non-alloy steel not in coils, of a width = 600 mm; of a thickness > 10 mm; not
further worked than hot-rolled, not clad, plated or coated",2022
72085200,"flat-rolled products of iron or non-alloy steel not in coils, of a width = 600 mm; of a thickness = 4.75 mm but <= 10 mm; not further worked than hot-rolled, not clad, plated or coated",2022
72085300,"flat-rolled products of iron or non-alloy steel not in coils, of a width = 600 mm; of a thickness = 3 mm but <
4.75 mm; not further worked than hot-rolled, not clad, plated or coated",2022
72085410,"flat-rolled products of iron or non-alloy steel not in coils, of a width = 600 mm; of a thickness = 0.17 mm; containing carbon < 0.6%; not further worked than hot-rolled, not clad, plated or coated",2022
72085490,"flat-rolled products of iron/non-alloy steel not in coils, of a width = 600mm; of a thickness > 0.17mm but < 3mm; containing carbon < 0.6%; not further worked than hot-rolled,not clad,plated/coated",2022
72089010,"flat-rolled products of iron or non-alloy steel corrugated, of a width = 600 mm; hot-rolled, not clad, plated
or coated",2022
72089020,"flat-rolled products of iron or non-alloy steel, other than coil and not coils, of a width = 600 mm; of a thickness = 0.17mm and containing carbon < 0.6%; hot-rolled, not clad, plated or coated",2022
72089090,"flat-rolled products of iron/non-alloy steel,other than coil and not coils, of a width = 600 mm; other than with of a thickness = 0.17mm and containing carbon <0.6%; hot-rolled,not clad,plated/coated",2022
72091500,"flat-rolled products of iron or non-alloy steel in coil; of a width = 600 mm; of a thickness = 3 mm; not
further worked than cold-rolled, not clad, plated or coated",2022
72091610,"flat-rolled products of iron or non-alloy steel in coil; of a width = 600 mm but = 1,250 mm; of a thickness > 1 mm but < 3 mm; not further worked than cold-rolled, not clad, plated or coated",2022
72091690,"flat-rolled products of iron or non-alloy steel in coil; of a width > 1,250 mm; of a thickness > 1 mm but < 3
mm; not further worked than cold-rolled, not clad, plated or coated",2022
72091710,"flat-rolled products of iron or non-alloy steel in coil; of a width = 600 mm but = 1,250 mm; of a thickness =
0.5 but = 1 mm; not further worked than cold-rolled, not clad, plated or coated",2022
72091790,"flat-rolled products of iron or non-alloy steel in coil; of a width > 1,250 mm; of a thickness = 0.5 mm but = 1
mm; not further worked than cold-rolled, not clad, plated or coated",2022
72091810,"tin-mill blackplate in coil; of a width of 600 mm or more; of a thickness < 0.5 mm; not further worked than
cold-rolled, not clad, plated or coated,",2022
72091891,"flat-rolled products of iron/non-alloy steel in coil,oth than tin-mil blackpate;of a width = 600mm; carbon < 0.6% & of a thickness = 0.17mm;not further worked than cold-rolled,not clad,plated/coated",2022
72091899,"flat-rolled products of iron/non-alloy steel in coil, oth than tin-mil blackpate;of a width=600mm;carbon< 0.6%&of thickness>0.17mm but<0.5mm;not further worked than cold-rolled,not clad,plated/coated",2022
72092500,"flat-rolled products of iron or non-alloy steel not in coil; of a width = 600 mm; of a thickness = 3 mm; not
further worked than cold-rolled, not clad, plated or coated",2022
